env_name,N_agents,local_ratio,model_path,test_method,sample_size,test_budget,avg_reward,avg_time_taken,top_percentage
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100/model.zip,Random Testing,25,1000,-166.11492070941108,82.48848232269287,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100/model.zip,Random DisQ Testing,25,1000,-198.69804286561867,68.76989893913269,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100/model.zip,Random Q-low Testing,25,1000,-166.7159280074907,2.19663444519043,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100/model.zip,Genetic Testing,25,1000,-209.0075556170291,50.34631383895874,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100/model.zip,Genetic DisQ Testing,25,1000,-223.79387097512526,66.97678405761718,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000/model.zip,Random Testing,25,1000,-94.31262698704815,76.10255515098572,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000/model.zip,Random DisQ Testing,25,1000,-106.85117543623177,62.082982521057126,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000/model.zip,Random Q-low Testing,25,1000,-94.07151660693958,2.349788827896118,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000/model.zip,Genetic Testing,25,1000,-117.8715335094348,51.15712724685669,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000/model.zip,Genetic DisQ Testing,25,1000,-138.54423611920976,74.35421292304993,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000/model.zip,Random Testing,25,1000,-180.16282280554108,52.56732315063476,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000/model.zip,Random DisQ Testing,25,1000,-185.1342163464126,62.5105090713501,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000/model.zip,Random Q-low Testing,25,1000,-180.49549975910762,3.3996287059783934,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000/model.zip,Genetic Testing,25,1000,-225.71475470561876,53.99970187187195,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000/model.zip,Genetic DisQ Testing,25,1000,-272.8395251724866,64.50102730751037,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000/model.zip,Random Testing,25,1000,-77.41052470491697,56.343321018218994,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000/model.zip,Random DisQ Testing,25,1000,-74.22131876911487,64.69131406784058,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000/model.zip,Random Q-low Testing,25,1000,-73.39546630159585,2.32429744720459,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000/model.zip,Genetic Testing,25,1000,-98.3192202651779,52.140883417129515,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000/model.zip,Genetic DisQ Testing,25,1000,-91.4332200399052,65.90529094696045,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000000/model.zip,Random Testing,25,1000,-192.44391805487862,67.28582673072815,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000000/model.zip,Random DisQ Testing,25,1000,-194.91405928641416,64.47202947616577,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000000/model.zip,Random Q-low Testing,25,1000,-193.63130714739455,2.445328321456909,0.9
